Date,Open,High,Low,Close,Adj Close,Volume
2020-05-13,1527.000000,1527.000000,1454.000000,1496.449951,1490.852051,30657492
2020-05-14,1469.000000,1496.699951,1430.050049,1435.949951,1430.578369,22736607
2020-05-15,1444.000000,1466.699951,1415.099976,1459.400024,1453.940674,28683258
2020-05-18,1470.000000,1482.000000,1428.000000,1440.750000,1435.360474,28980385
2020-05-19,1457.000000,1461.699951,1403.250000,1408.900024,1403.629639,19528760
2020-05-20,1410.000000,1446.849976,1393.000000,1433.699951,1428.336792,25530626
2020-05-21,1435.000000,1461.449951,1425.000000,1441.250000,1435.858643,18076017
2020-05-22,1451.800049,1458.000000,1426.500000,1431.550049,1426.194946,17458065
2020-05-26,1448.150024,1449.699951,1416.300049,1424.050049,1418.723022,15329472
2020-05-27,1431.000000,1454.000000,1412.000000,1445.550049,1440.142578,16460756
2020-05-28,1455.000000,1479.750000,1449.000000,1472.250000,1466.742676,18518271
2020-05-29,1468.000000,1472.000000,1452.650024,1464.400024,1458.921997,18470390
2020-06-01,1480.000000,1538.349976,1475.949951,1520.349976,1514.662720,18434012
2020-06-02,1526.000000,1540.000000,1520.800049,1535.699951,1529.955200,10224049
2020-06-03,1545.000000,1560.000000,1533.349976,1541.650024,1535.883057,11713461
2020-06-04,1544.000000,1589.500000,1541.000000,1579.800049,1573.890381,15784379
2020-06-05,1595.000000,1618.000000,1573.699951,1581.699951,1575.783203,15264885
2020-06-08,1618.400024,1618.400024,1565.000000,1569.500000,1563.628784,14497996
2020-06-09,1560.300049,1583.000000,1533.000000,1537.150024,1531.399902,11933076
2020-06-10,1543.099976,1579.550049,1540.050049,1572.150024,1566.268921,10214213
2020-06-11,1566.000000,1567.949951,1531.000000,1537.699951,1531.947754,9408046
2020-06-12,1500.000000,1593.000000,1497.000000,1588.800049,1582.856689,17790311
2020-06-15,1565.000000,1626.949951,1561.099976,1614.550049,1608.510376,24509058
2020-06-16,1643.000000,1648.550049,1585.300049,1617.699951,1611.648438,23622794
2020-06-17,1608.250000,1635.449951,1602.099976,1615.349976,1609.307251,19282411
2020-06-18,1607.000000,1665.000000,1605.599976,1655.900024,1649.705688,18677617
2020-06-19,1670.000000,1788.800049,1662.000000,1759.400024,1752.818481,48828609
2020-06-22,1773.400024,1804.199951,1735.000000,1746.150024,1739.618042,27781693
2020-06-23,1750.000000,1763.750000,1716.099976,1720.900024,1714.462524,17519493
2020-06-24,1735.900024,1772.699951,1711.699951,1727.849976,1721.386475,23807033
2020-06-25,1727.000000,1749.000000,1713.050049,1717.900024,1711.473755,18312025
2020-06-26,1728.800049,1752.000000,1717.000000,1741.650024,1735.134888,14270458
2020-06-29,1728.050049,1739.750000,1715.550049,1723.150024,1716.704102,11824524
2020-06-30,1737.000000,1741.000000,1695.550049,1704.099976,1697.725342,13972563
2020-07-01,1720.000000,1749.000000,1708.050049,1737.599976,1731.099976,13136179
2020-07-02,1743.000000,1767.599976,1735.050049,1760.349976,1760.349976,13286365
2020-07-03,1779.800049,1793.000000,1768.000000,1787.900024,1787.900024,13583909
2020-07-06,1805.000000,1858.000000,1792.099976,1851.800049,1851.800049,21697962
2020-07-07,1860.000000,1864.349976,1806.300049,1823.449951,1823.449951,16239990
2020-07-08,1824.050049,1834.949951,1790.000000,1798.000000,1798.000000,12093186
2020-07-09,1809.000000,1835.000000,1786.250000,1824.250000,1824.250000,16807336
2020-07-10,1828.500000,1884.599976,1824.250000,1878.050049,1878.050049,20195218
2020-07-13,1903.349976,1947.699951,1900.000000,1935.000000,1935.000000,32124262
2020-07-14,1934.000000,1941.699951,1887.300049,1917.000000,1917.000000,31073305
2020-07-15,1937.949951,1978.800049,1798.000000,1844.000000,1844.000000,64457578
2020-07-16,1847.000000,1869.000000,1812.449951,1843.400024,1843.400024,28133826
2020-07-17,1845.000000,1920.000000,1838.000000,1911.699951,1911.699951,22948894
2020-07-20,1917.800049,1932.000000,1899.650024,1919.900024,1919.900024,16887635
2020-07-21,1939.000000,1977.000000,1936.500000,1971.550049,1971.550049,19463004
2020-07-22,1983.000000,2010.000000,1960.699951,2004.000000,2004.000000,27584518
2020-07-23,2003.949951,2079.699951,1991.349976,2057.800049,2057.800049,26921017
2020-07-24,2058.000000,2163.000000,2057.800049,2146.149902,2146.149902,55655668
2020-07-27,2178.800049,2198.800049,2127.899902,2156.199951,2156.199951,37060665
2020-07-28,2156.199951,2194.000000,2150.649902,2177.699951,2177.699951,25435297
2020-07-29,2177.899902,2182.800049,2070.449951,2096.649902,2096.649902,33534147
2020-07-30,2099.000000,2139.699951,2072.000000,2108.850098,2108.850098,33623699
2020-07-31,2114.500000,2129.000000,2052.800049,2067.100098,2067.100098,34593133
2020-08-03,2051.300049,2057.000000,2003.099976,2009.000000,2009.000000,21559142
2020-08-04,2020.599976,2167.000000,2000.250000,2150.600098,2150.600098,42476932
2020-08-05,2169.000000,2196.000000,2118.300049,2126.449951,2126.449951,34404810
2020-08-06,2157.000000,2167.699951,2107.800049,2134.100098,2134.100098,22762545
2020-08-07,2129.800049,2157.800049,2120.199951,2146.449951,2146.449951,15222303
2020-08-10,2159.100098,2165.000000,2108.100098,2119.850098,2119.850098,12441573
2020-08-11,2134.800049,2160.000000,2100.350098,2133.800049,2133.800049,21611256
2020-08-12,2121.000000,2145.000000,2106.800049,2127.600098,2127.600098,13967116
2020-08-13,2128.000000,2138.899902,2110.000000,2122.050049,2122.050049,11459190
2020-08-14,2122.550049,2157.000000,2089.250000,2113.800049,2113.800049,15333164
2020-08-17,2105.000000,2105.000000,2070.100098,2091.350098,2091.350098,14296834
2020-08-18,2085.000000,2134.300049,2082.350098,2118.550049,2118.550049,14097746
2020-08-19,2141.000000,2154.000000,2121.350098,2131.550049,2131.550049,15731396
2020-08-20,2120.000000,2123.899902,2088.000000,2097.050049,2097.050049,10401212
2020-08-21,2118.000000,2122.000000,2077.000000,2081.850098,2081.850098,11667129
2020-08-24,2091.399902,2104.500000,2070.500000,2095.750000,2095.750000,15098991
2020-08-25,2106.000000,2111.300049,2078.000000,2082.100098,2082.100098,8947563
2020-08-26,2085.000000,2147.949951,2047.000000,2137.300049,2137.300049,27630190
2020-08-27,2148.000000,2150.000000,2103.250000,2110.600098,2110.600098,12961252
2020-08-28,2120.000000,2132.899902,2106.250000,2116.149902,2116.149902,12537520
2020-08-31,2174.000000,2174.000000,2060.350098,2080.699951,2080.699951,28648125
2020-09-01,2100.000000,2122.399902,2062.399902,2087.250000,2087.250000,17821397
2020-09-02,2092.000000,2138.000000,2085.000000,2128.199951,2128.199951,12437162
2020-09-03,2128.000000,2138.750000,2103.000000,2112.100098,2112.100098,8577634
2020-09-04,2083.550049,2096.949951,2072.199951,2077.250000,2077.250000,13141644
2020-09-07,2084.000000,2105.750000,2044.250000,2082.649902,2082.649902,10119064
2020-09-08,2092.000000,2121.000000,2080.500000,2107.100098,2107.100098,12643749
2020-09-09,2085.000000,2167.800049,2081.449951,2161.350098,2161.350098,25525961
2020-09-10,2183.100098,2344.949951,2175.350098,2314.000000,2314.000000,64750460
2020-09-11,2312.000000,2337.850098,2287.100098,2319.750000,2319.750000,27445768
2020-09-14,2325.000000,2360.000000,2282.000000,2302.550049,2302.550049,20335273
2020-09-15,2311.949951,2325.750000,2288.149902,2318.850098,2318.850098,12542824
2020-09-16,2320.000000,2369.350098,2310.550049,2324.550049,2324.550049,15668979
2020-09-17,2320.000000,2333.699951,2291.850098,2298.750000,2298.750000,11919927
2020-09-18,2314.250000,2319.449951,2276.550049,2305.699951,2305.699951,15264068
2020-09-21,2300.000000,2336.000000,2247.350098,2255.850098,2255.850098,15519031
2020-09-22,2277.000000,2277.000000,2201.550049,2211.149902,2211.149902,16056620
2020-09-23,2260.000000,2276.750000,2205.300049,2230.800049,2230.800049,19839282
2020-09-24,2207.899902,2226.000000,2176.050049,2181.199951,2181.199951,13764841
2020-09-25,2189.000000,2212.800049,2167.300049,2201.699951,2201.699951,13095028
2020-09-28,2227.000000,2238.000000,2207.050049,2216.250000,2216.250000,9076248
2020-09-29,2225.000000,2264.000000,2216.250000,2245.050049,2245.050049,11926328
2020-09-30,2260.000000,2267.000000,2225.000000,2234.350098,2234.350098,11290667
2020-10-01,2263.800049,2263.800049,2214.000000,2225.250000,2225.250000,9591456
2020-10-05,2244.000000,2249.149902,2206.000000,2212.199951,2212.199951,8732869
2020-10-06,2225.250000,2233.899902,2201.649902,2210.350098,2210.350098,8497216
2020-10-07,2235.000000,2309.000000,2220.000000,2257.500000,2257.500000,24538346
2020-10-08,2259.000000,2268.000000,2222.100098,2239.250000,2239.250000,9727405
2020-10-09,2235.000000,2253.000000,2217.100098,2233.449951,2233.449951,8558745
2020-10-12,2235.000000,2255.750000,2226.250000,2237.050049,2237.050049,6565515
2020-10-13,2230.600098,2285.750000,2225.850098,2280.699951,2280.699951,10666190
2020-10-14,2278.899902,2304.000000,2268.500000,2287.500000,2287.500000,12341434
2020-10-15,2290.000000,2290.000000,2195.000000,2206.500000,2206.500000,9246702
2020-10-16,2215.000000,2232.500000,2172.649902,2175.800049,2175.800049,9960828
2020-10-19,2190.050049,2228.699951,2155.149902,2176.199951,2176.199951,14398973
2020-10-20,2179.000000,2193.000000,2152.250000,2155.899902,2155.899902,8529573
2020-10-21,2168.000000,2192.000000,2097.750000,2124.600098,2124.600098,15728986
2020-10-22,2127.399902,2132.500000,2091.000000,2106.949951,2106.949951,14215215
2020-10-23,2106.000000,2135.000000,2096.399902,2113.050049,2113.050049,10809307
2020-10-26,2101.949951,2101.949951,2018.500000,2029.099976,2029.099976,17225212
2020-10-27,2034.900024,2059.850098,2005.000000,2034.500000,2034.500000,16835005
2020-10-28,2041.800049,2057.699951,2007.400024,2011.449951,2011.449951,13809929
2020-10-29,1997.000000,2042.000000,1991.000000,2026.900024,2026.900024,14147418
2020-10-30,2033.500000,2065.100098,2021.800049,2054.500000,2054.500000,15700946
2020-11-02,2027.000000,2027.000000,1859.150024,1877.449951,1877.449951,45857806
2020-11-03,1890.000000,1909.000000,1835.099976,1850.400024,1850.400024,40931170
2020-11-04,1837.000000,1929.000000,1837.000000,1913.199951,1913.199951,37003111
2020-11-05,1954.949951,1960.949951,1932.000000,1955.000000,1955.000000,17170274
2020-11-06,1990.000000,2040.000000,1978.150024,2029.150024,2029.150024,30770080
2020-11-09,2062.100098,2069.000000,2036.000000,2050.699951,2050.699951,16539467
2020-11-10,2077.000000,2090.000000,2041.199951,2084.550049,2084.550049,17045147
2020-11-11,2089.000000,2095.000000,1978.099976,1997.199951,1997.199951,26178477
2020-11-12,1981.000000,2008.449951,1965.000000,1980.000000,1980.000000,18481466
2020-11-13,1982.000000,2036.650024,1981.750000,1996.400024,1996.400024,20946864
2020-11-17,2085.000000,2085.000000,1985.000000,1993.250000,1993.250000,21479385
